Category,Discounted,SoldBy,Url,Title,CurrentPrice,Savings,OriginalPrice,SellerRating
,False,,https://uae.souq.com/ae-en/jewelry-sets-rose-gold-austrian-crystal-fashion-necklace-earrings-luxury-jewellery-set-wedding-women-9529824/i/,,,-39.00 ,,
,False,,https://uae.souq.com/ae-en/swarovski-elements-unique-two-piece-jewelry-set-valentine-s-day-gift-white-gold-necklace-and-earrings-set-gf-020-23500803/i/,,,-79.00 ,,(80% Positive Rating)
,True,,https://uae.souq.com/ae-en/swarovski-elements-unique-three-piece-jewelry-set-valentine-s-day-gift-necklace-earrings-set-jint9-7804160/i/,,,58.45 ,177.45 ,(76% Positive Rating)
,False,,https://uae.souq.com/ae-en/jewelry-bracelet-bangle-watch-display-stand-holder-3-tier-black-6223026/i/,,,-75.00 ,,(94% Positive Rating)
,True,,https://uae.souq.com/ae-en/18k-gold-plated-rose-jewelry-set-2-pieces-6617369/i/,,,205.50 ,241.50 ,(81% Positive Rating)
,True,,https://uae.souq.com/ae-en/18k-white-gold-plated-butterfly-pearl-necklace-earrings-mm0053-6365479/i/,,,79.95 ,103.95 ,
,True,,https://uae.souq.com/ae-en/clear-acrylic-cosmetic-organizer-makeup-box-case-8844894/i/,,,25.35 ,70.35 ,(57% Positive Rating)
,False,,https://uae.souq.com/ae-en/sets-summer-style-crystal-gold-plated-bridal-necklace-bracelet-earrings-rings-set-11542006/i/,,,-89.99 ,,(86% Positive Rating)
,True,,https://uae.souq.com/ae-en/alloy-pendant-earrings-jewelry-set-2-pieces-11991846/i/,,,48.50 ,157.50 ,(57% Positive Rating)
,False,,https://uae.souq.com/ae-en/women-39-s-gift-18k-gold-plated-flower-rhinestone-2-pieces-jewelry-sets-necklace-earrings-red-dgv12-8261227/i/,,,-99.00 ,,(76% Positive Rating)
,False,,https://uae.souq.com/ae-en/starfish-oil-drop-necklace-set-colorful-elegant-earring-necklace-set-kc-golden-chain-22586072/i/,,,-17.80 ,,(86% Positive Rating)
,False,,https://uae.souq.com/ae-en/italina-silver-plated-pearl-party-jewelry-set-rm0011nsfs-6635287/i/,,,-18.75 ,,
,False,,https://uae.souq.com/ae-en/accessories-set-for-women-necklace-and-bracelet-earring-ring-11307365/i/,,,-114.00 ,,(78% Positive Rating)
,True,,https://uae.souq.com/ae-en/18k-gold-plated-jewelry-set-black-rose-flower-necklace-earrings-mm0103-6355190/i/,,,53.95 ,82.95 ,
,True,,https://uae.souq.com/ae-en/18k-gold-plated-austrian-crystal-necklace-earrings-bracelet-ring-round-clasp-round-jewelry-sets-9240173/i/,,,58.00 ,84.00 ,(81% Positive Rating)
,True,,https://uae.souq.com/ae-en/jewelry-sets-for-women-necklace-earring-bracelet-and-ring-set-23408970/i/,,,24.50 ,52.50 ,(78% Positive Rating)
,False,,https://uae.souq.com/ae-en/925-sterling-silver-italian-design-fashionable-hig-6855586/i/,,,-35.00 ,,(46% Positive Rating)
,False,,https://uae.souq.com/ae-en/18k-white-gold-plated-butterfly-pearl-necklace-and-earrings-set-6321028/i/,,,-48.00 ,,(81% Positive Rating)
,False,,https://uae.souq.com/ae-en/gold-plated-imitation-pearl-strand-earrings-and-necklace-set-7721846/i/,,,-27.00 ,,(81% Positive Rating)
,False,,https://uae.souq.com/ae-en/swarovski-elements-unique-two-piece-jewelry-set-valentine-s-day-gift-necklace-earrings-set-gf-012-23494626/i/,,,-66.00 ,,
,False,,https://uae.souq.com/ae-en/2-psc-set-pink-swarovski-stone-18k-gold-plated-fashion-cat-necklace-and-earring-for-women-girls-kids-gift-party-26846600/i/,,,-79.00 ,,(100% Positive Rating)
,True,,https://uae.souq.com/ae-en/delicate-flowers-necklace-earrings-accessories-jewelry-set-23102685/i/,,,24.10 ,149.10 ,(83% Positive Rating)
,False,,https://uae.souq.com/ae-en/women-39-s-gift-18k-gold-plated-flower-crystal-jewelry-sets-2-pieces-necklace-earrings-blue-dgv11-8261190/i/,,,-41.99 ,,
,True,,https://uae.souq.com/ae-en/heart-to-heart-blue-swarovski-crystal-element-jewelry-set-5027274/i/,,,49.45 ,93.45 ,
,False,,https://uae.souq.com/ae-en/18k-gold-plated-knot-crystal-necklace-earrings-bracelet-and-ring-set-9357928/i/,,,-30.00 ,,(81% Positive Rating)
,False,,https://uae.souq.com/ae-en/evil-l-amour-handmade-jewelry-rose-lace-bracelets-chain-ring-set-jo7-lma013-6910957/i/,,,-23.00 ,,
,True,,https://uae.souq.com/ae-en/vera-perla-18k-gold-gradual-built-in-with-purple-drop-pearl-jewelry-set-3-pcs-22977273/i/,,,"5,331.00 ","5,880.00 ",
,True,,https://uae.souq.com/ae-en/elegant-silver-plated-pink-stone-austrian-crystal-necklace-earring-ring-and-bracelet-set-hkt044-5707142/i/,,,10.75 ,78.75 ,(81% Positive Rating)
,True,,https://uae.souq.com/ae-en/elegant-silver-plated-austrian-crystal-necklace-earring-ring-and-bracelet-set-hkt037-5707073/i/,,,2.50 ,52.50 ,(81% Positive Rating)
,False,,https://uae.souq.com/ae-en/%D8%B7%D9%82%D9%85-%D9%84%D8%A4%D9%84%D8%A4%D9%8A-%D9%86%D8%B3%D8%A7%D8%A6%D9%8A-%D8%B1%D8%A7%D8%A6%D8%B9-%D9%85%D8%B7%D9%84%D9%8A-%D8%B0%D9%87%D8%A8-%D8%B9%D9%8A%D8%A7%D8%B1-18-5463316/i/,,,-15.00 ,,(91% Positive Rating)
,False,,https://uae.souq.com/ae-en/fashion-deign-black-cufflinks-men-shirt-cufflinks-10725997/i/,,,-17.00 ,,(46% Positive Rating)
,False,,https://uae.souq.com/ae-en/peculiar-personality-table-tennis-bat-shape-cufflinks-10467233/i/,,,-44.00 ,,(76% Positive Rating)
,False,,https://uae.souq.com/ae-en/men-silver-plated-cufflinks-23994041/i/,,,-71.50 ,,(38% Positive Rating)
,True,,https://uae.souq.com/ae-en/retro-mechanical-watch-movements-shape-cufflinks-personalized-fashion-mens-shirt-cufflinks-10534875/i/,,,86.45 ,156.45 ,(76% Positive Rating)
,False,,https://uae.souq.com/ae-en/ait-shape-metal-cufflinks-french-cufflinks-fashion-simple-mens-shirt-cufflinks-10467230/i/,,,-35.00 ,,
,False,,https://uae.souq.com/ae-en/men-silver-plated-cufflinks-23994032/i/,,,-71.50 ,,(38% Positive Rating)
,False,,https://uae.souq.com/ae-en/tesla-logo-cufflinks-mens-french-shirt-cufflinks-10454467/i/,,,-42.00 ,,(80% Positive Rating)
,False,,https://uae.souq.com/ae-en/silver-smith-brushed-tie-clip-2012-5718457/i/,,,-59.00 ,,(76% Positive Rating)
,True,,https://uae.souq.com/ae-en/men-universal-series-silver-prism-cufflinks-gift-11568739/i/,,,60.20 ,88.20 ,(76% Positive Rating)
,False,,https://uae.souq.com/ae-en/men-silver-plated-cufflinks-23994036/i/,,,-30.00 ,,(No ratings yet)
,False,,https://uae.souq.com/ae-en/metal-ceramic-cufflink-7279010/i/,,,-49.00 ,,(77% Positive Rating)
,False,,https://uae.souq.com/ae-en/plum-cufflinks-mens-shirt-white-30452749/i/,,,-60.00 ,,
,False,,https://uae.souq.com/ae-en/men-metal-silver-tone-simple-practical-necktie-pin-clip-clamp-29649215/i/,,,-59.00 ,,(88% Positive Rating)
,False,,https://uae.souq.com/ae-en/fashion-blue-grid-design-cufflinks-men-shirt-cufflinks-10700566/i/,,,-69.00 ,,(76% Positive Rating)
,True,,https://uae.souq.com/ae-en/extreme-classic-plum-cufflinks-mens-shirt-cufflinks-fashion-simple-cufflinks-10432084/i/,,,61.95 ,103.95 ,(83% Positive Rating)
,False,,https://uae.souq.com/ae-en/fashion-plum-design-cufflinks-men-shirt-cufflinks-11750008/i/,,,-73.00 ,,(38% Positive Rating)
,False,,https://uae.souq.com/ae-en/fashion-blue-sea-world-map-french-mens-shirts-cufflinks-11967626/i/,,,-85.00 ,,(76% Positive Rating)
,False,,https://uae.souq.com/ae-en/men-s-cufflinks-french-shirt-cuff-links-metal-cufflinks-naruto-swirling-naruto-cufflinks-xk-073-11711085/i/,,,-60.00 ,,(76% Positive Rating)
,False,,https://uae.souq.com/ae-en/europe-style-men-shirt-cufflinks-fashion-casual-businessman-sleeve-button-22468927/i/,,,-49.99 ,,(76% Positive Rating)
,True,,https://uae.souq.com/ae-en/horse-race-rhodium-plated-cufflinks-with-a-presentation-gift-box-10646762/i/,,,3.46 ,72.45 ,(76% Positive Rating)
,True,,https://uae.souq.com/ae-en/fashion-totems-design-cufflinks-men-shirt-cufflinks-10689522/i/,,,28.75 ,57.75 ,(73% Positive Rating)
,True,,https://uae.souq.com/ae-en/crown-design-fashion-casual-men-shirt-cufflinks-with-box-10440659/i/,,,126.35 ,154.35 ,(76% Positive Rating)
,False,,https://uae.souq.com/ae-en/steel-ferrari-cufflinks-6640760/i/,,,-199.00 ,,(100% Positive Rating)
,False,,https://uae.souq.com/ae-en/man-maserati-logo-cufflinks-mens-shirt-cufflinks-11822363/i/,,,-32.00 ,,(63% Positive Rating)
,False,,https://uae.souq.com/ae-en/men-a-letter-french-shirt-cufflinks-alphabet-round-black-bottom-silver-plated-wedding-party-vintage-cuff-link-jewelry-23168943/i/,,,-48.00 ,,(76% Positive Rating)
,False,,https://uae.souq.com/ae-en/oko-sand-glass-cufflinks-blue-7538732/i/,,,-33.00 ,,
,False,,https://uae.souq.com/ae-en/ze017-r1-engravable-silver-stainless-steel-toned-cufflinks-tie-clasp-clip-bar-9821276/i/,,,-69.00 ,,(83% Positive Rating)
,False,,https://uae.souq.com/ae-en/fashion-exqusite-blue-arabesquitic-shirt-cufflinks-cuff-link-button-for-male-c112-8999189/i/,,,-45.00 ,,(84% Positive Rating)
,True,,https://uae.souq.com/ae-en/silver-smith-mark-houston-tie-clip-black-5718492/i/,,,85.35 ,154.35 ,(76% Positive Rating)
,False,,https://uae.souq.com/ae-en/black-alphabet-cube-loose-beads-11578059/i/,,,-15.00 ,,(100% Positive Rating)
,False,,https://uae.souq.com/ae-en/natural-red-ruby-1-96cts-30728979/i/,,,-400.00 ,,(100% Positive Rating)
,False,,https://uae.souq.com/ae-en/natural-red-ruby-2-35cts-30728477/i/,,,-485.00 ,,(100% Positive Rating)
,False,,https://uae.souq.com/ae-en/nature-lifestyle-unisex-welfare-stone-box-energy-set-of-4-stones-11404475/i/,,,-89.00 ,,(92% Positive Rating)
,False,,https://uae.souq.com/ae-en/nature-lifestyle-unisex-4-zodiac-stones-in-round-box-aquarius-11404478/i/,,,-93.71 ,,(92% Positive Rating)
,False,,https://uae.souq.com/ae-en/tanzanite-gemstone-10-38-carat-oval-shaped-8156832/i/,,,"-1,250.00 ",,(No ratings yet)
,False,,https://uae.souq.com/ae-en/nature-lifestyle-unisex-4-zodiac-stones-in-round-box-aries-11404479/i/,,,-93.71 ,,(92% Positive Rating)
,False,,https://uae.souq.com/ae-en/moonstone-tumble-stone-24102637/i/,,,-50.00 ,,(No ratings yet)
,False,,https://uae.souq.com/ae-en/nature-lifestyle-unisex-welfare-stone-box-misfortune-set-of-4-stones-11404485/i/,,,-93.71 ,,(92% Positive Rating)
,False,,https://uae.souq.com/ae-en/tiger-eye-tumble-stone-24102678/i/,,,-50.00 ,,(No ratings yet)
,False,,https://uae.souq.com/ae-en/9-navratna-natural-real-gemstones-22950907/i/,,,-500.00 ,,
,False,,https://uae.souq.com/ae-en/4-1-ct-natural-peridot-gemstone-4174525/i/,,,-260.00 ,,(100% Positive Rating)
,False,,https://uae.souq.com/ae-en/natural-fossils-and-minerals-collection-box-set-23035147/i/,,,-59.00 ,,(87% Positive Rating)
,False,,https://uae.souq.com/ae-en/natural-emerald-22191305/i/,,,-300.00 ,,(100% Positive Rating)
,False,,https://uae.souq.com/ae-en/nature-lifestyle-unisex-welfare-stone-box-active-mind-set-of-4-stones-11404477/i/,,,-89.00 ,,(92% Positive Rating)
,False,,https://uae.souq.com/ae-en/nature-lifestyle-unisex-4-zodiac-stones-in-round-box-cancer-11404488/i/,,,-93.71 ,,(92% Positive Rating)
,False,,https://uae.souq.com/ae-en/amethyst-tumble-stone-24072265/i/,,,-50.00 ,,(No ratings yet)
,False,,https://uae.souq.com/ae-en/white-alphabet-cube-loose-beads-11578060/i/,,,-15.00 ,,(100% Positive Rating)
,True,,https://uae.souq.com/ae-en/malabar-gold-suisse-pamp-999-9-purity-100-gms-gold-bar-mgsp999p100g-22336873/i/,,,"1,261.20 ","19,639.20 ",(83% Positive Rating)
,False,,https://uae.souq.com/ae-en/selenite-tumble-stone-24102714/i/,,,-50.00 ,,(No ratings yet)
,False,,https://uae.souq.com/ae-en/natural-citrine-gemstone-8107444/i/,,,-140.00 ,,
,False,,https://uae.souq.com/ae-en/black-tourmaline-tumble-stone-24102616/i/,,,-50.00 ,,(No ratings yet)
,False,,https://uae.souq.com/ae-en/natural-black-agate-7393688/i/,,,-122.00 ,,(71% Positive Rating)
,True,,https://uae.souq.com/ae-en/malabar-gold-suisse-pamp-999-9-purity-50-gms-gold-bar-mgsp999p050g-22336871/i/,,,633.10 ,"9,851.10 ",(83% Positive Rating)
,True,,https://uae.souq.com/ae-en/malabar-gold-suisse-pamp-999-9-purity-20-gms-gold-bar-mgsp999p020g-22336869/i/,,,234.20 ,"3,973.20 ",(83% Positive Rating)
,True,,https://uae.souq.com/ae-en/malabar-gold-suisse-pamp-999-9-purity-10-gms-gold-bar-mgsp999p010g-22336866/i/,,,117.45 ,"2,004.45 ",(83% Positive Rating)
,True,,https://uae.souq.com/ae-en/malabar-gold-suisse-pamp-999-9-purity-5-gms-gold-bar-mgsp999p005g-22336864/i/,,,14.60 ,"1,020.60 ",(83% Positive Rating)
,False,,https://uae.souq.com/ae-en/certified-natural-royal-purple-amethyst-oval-aaa-grade-loose-gemstone-22739520/i/,,,-150.00 ,,(100% Positive Rating)
,False,,https://uae.souq.com/ae-en/malabar-gold-suisse-pamp-999-9-purity-2-5-gms-gold-bar-mgsp999p205g-22336862/i/,,,-38.96 ,,(83% Positive Rating)
,False,,https://uae.souq.com/ae-en/luxury-white-gold-plated-engagement-wedding-ring-cubic-zirconia-diamond-look-22071298/i/,,,-60.00 ,,(67% Positive Rating)
,False,,https://uae.souq.com/ae-en/%D8%AE%D8%A7%D8%AA%D9%85-%D8%A7%D8%B3%D8%AA%D9%86%D9%84%D8%B3-%D8%B1%D8%AC%D8%A7%D9%84%D9%8A-%D9%81%D8%B6%D9%8A-%D8%A7%D9%84%D9%84%D9%88%D9%86-9930313/i/,,,-39.00 ,,(69% Positive Rating)
,False,,https://uae.souq.com/ae-en/gold-lion-head-ring-animal-rings-for-mens-22961982/i/,,,-41.00 ,,(64% Positive Rating)
,False,,https://uae.souq.com/ae-en/anime-naruto-rings-simple-and-fashion-mens-titanium-steel-rings-size-us9-10623996/i/,,,-14.90 ,,
,False,,https://uae.souq.com/ae-en/ring-men-titanium-black-23953108/i/,,,-89.02 ,,(77% Positive Rating)
,False,,https://uae.souq.com/ae-en/the-punisher-logo-black-stainless-steel-mens-ring-us11-11460244/i/,,,-35.00 ,,(69% Positive Rating)
,False,,https://uae.souq.com/ae-en/adjustable-ring-silver-925-pure-crystal-stones-for-women-23844428/i/,,,-19.00 ,,(100% Positive Rating)
,False,,https://uae.souq.com/ae-en/freezable-belt-shape-ring-trendy-fashion-silver-and-plated-with-gold-with-swarovski-shinning-stones-for-women-and-girls-party-27383996/i/,,,-65.00 ,,(100% Positive Rating)
,False,,https://uae.souq.com/ae-en/animal-double-dolphin-ring-opening-adjustable-silver-color-rings-for-women-11138856/i/,,,-20.00 ,,
,False,,https://uae.souq.com/ae-en/amazing-solid-polished-stainless-steel-men-ring-black-size-8-11720391/i/,,,-41.00 ,,(38% Positive Rating)
,False,,https://uae.souq.com/ae-en/925-sterling-silver-heart-diamond-wedding-gift-adjustable-open-couple-ring-set-for-female-male-cr25-8911627/i/,,,-15.00 ,,
,False,,https://uae.souq.com/ae-en/avia-shape-personalized-fashion-stainless-steel-ring-mens-jewelry-rings-size-us9-10959156/i/,,,-25.00 ,,
,False,,https://uae.souq.com/ae-en/925-silver-feather-shaped-adjustable-ring-for-women-23704004/i/,,,-77.88 ,,(76% Positive Rating)
,False,,https://uae.souq.com/ae-en/black-agate-gem-stone-925-sterling-silver-ring-for-men-11776907/i/,,,-89.00 ,,(38% Positive Rating)
,False,,https://uae.souq.com/ae-en/18k-gold-plated-titanium-steel-shining-diamond-wedding-love-couple-ring-set-female-us7-male-us8-cr16-8908158/i/,,,-25.00 ,,
,False,,https://uae.souq.com/ae-en/avia-shape-black-personalized-fashion-stainless-steel-ring-mens-jewelry-rings-size-us10-10959196/i/,,,-80.00 ,,(81% Positive Rating)
,False,,https://uae.souq.com/ae-en/mens-titanium-steel-black-ring-us-size-11-9040387/i/,,,-19.00 ,,(63% Positive Rating)
,False,,https://uae.souq.com/ae-en/mesh-fashion-unique-design-silver-men-ring-size-10-10137014/i/,,,-47.99 ,,(80% Positive Rating)
,False,,https://uae.souq.com/ae-en/925-sterling-silver-shining-diamond-wedding-gift-love-couple-ring-set-cr1-8777520/i/,,,-19.00 ,,
,False,,https://uae.souq.com/ae-en/men-ring-on-a-skull-shaped-american-flag-11688486/i/,,,-36.00 ,,
,True,,https://uae.souq.com/ae-en/three-rounds-fashion-silver-round-rings-23103702/i/,,,86.35 ,154.35 ,(80% Positive Rating)
,False,,https://uae.souq.com/ae-en/lion-head-men-ring-mr2-us8-11385067/i/,,,-99.00 ,,(100% Positive Rating)
,False,,https://uae.souq.com/ae-en/18k-yellow-gold-plated-fashion-love-ring-for-wormen-6734683/i/,,,-30.00 ,,
,False,,https://uae.souq.com/ae-en/classic-fashion-agate-masonic-symbol-stainless-steel-rings-mens-jewelry-rings-size-us9-10967959/i/,,,-85.00 ,,(76% Positive Rating)
,False,,https://uae.souq.com/ae-en/mesh-fashion-unique-design-silver-men-ring-size-9-10136974/i/,,,-24.00 ,,(52% Positive Rating)
,True,,https://uae.souq.com/ae-en/925-sterling-silver-simple-shining-diamond-adjustable-open-couple-ring-set-for-female-and-male-cr23-8911623/i/,,,35.90 ,60.90 ,(84% Positive Rating)
,False,,https://uae.souq.com/ae-en/exquisite-rings-platinum-plated-with-aaa-zircon-classic-fashion-jewelry-101011372-6809454/i/,,,-24.00 ,,(46% Positive Rating)
,False,,https://uae.souq.com/ae-en/fashion-stainless-steel-men-ring-black-polished-size-8-10080349/i/,,,-38.78 ,,(91% Positive Rating)
,True,,https://uae.souq.com/ae-en/black-fashion-cool-men-ring-11568232/i/,,,120.10 ,149.10 ,(78% Positive Rating)
,True,,https://uae.souq.com/ae-en/pandora-women-s-teal-shimmer-glass-charm-925-sterling-silver-and-murano-glass-791655-11327954/i/,,,78.95 ,208.95 ,(67% Positive Rating)
,True,,https://uae.souq.com/ae-en/pandora-women-s-silver-precious-boy-charm-791530-24256916/i/,,,16.00 ,125.00 ,
,False,,https://uae.souq.com/ae-en/4crt-certified-simulated-diamond-silver-filled-solitaire-wedding-engagement-ring-6us-15350730/i/,,,-85.00 ,,(78% Positive Rating)
,True,,https://uae.souq.com/ae-en/pandora-women-s-silver-sweet-music-charm-791381cz-24256867/i/,,,15.99 ,245.00 ,
,True,,https://uae.souq.com/ae-en/pandora-women-s-silver-mother-and-son-bond-charm-792109cz-24257023/i/,,,26.00 ,195.00 ,
,True,,https://uae.souq.com/ae-en/pandora-women-s-fuchsia-family-silhouette-charm-791399en62-24256893/i/,,,36.00 ,245.00 ,
,True,,https://uae.souq.com/ae-en/pandora-women-s-glittering-heart-charm-925-sterling-silver-791886en113-11328094/i/,,,91.00 ,230.00 ,
,True,,https://uae.souq.com/ae-en/pandora-women-s-sterling-silver-floral-charm-safety-chain-790385-05-10458993/i/,,,61.00 ,230.00 ,
,True,,https://uae.souq.com/ae-en/swarovski-women-s-annual-2017-christmas-ornament-pendant-charm-glass-26071143/i/,,,213.15 ,732.90 ,(81% Positive Rating)
,True,,https://uae.souq.com/ae-en/pandora-women-s-sterling-silver-crazy-groove-clip-charm-790446-10459074/i/,,,44.00 ,153.00 ,
,True,,https://uae.souq.com/ae-en/pandora-women-s-sterling-intertwining-radiance-pendant-charm-silver-26070639/i/,,,377.00 ,586.00 ,
,True,,https://uae.souq.com/ae-en/pandora-women-s-925-sterling-silver-feathered-clip-charm-791752-10458921/i/,,,45.00 ,174.00 ,
,True,,https://uae.souq.com/ae-en/pandora-women-s-sterling-silver-s-swirl-clip-charm-790338-10458963/i/,,,75.00 ,174.00 ,(67% Positive Rating)
,True,,https://uae.souq.com/ae-en/pandora-women-s-polished-silver-openwork-romance-heart-charm-791811-10458934/i/,,,58.00 ,153.00 ,(67% Positive Rating)
,True,,https://uae.souq.com/ae-en/pandora-women-s-purple-shimmer-charm-925-sterling-silver-and-murano-glass-791651-11328012/i/,,,93.95 ,208.95 ,(67% Positive Rating)
,True,,https://uae.souq.com/ae-en/pandora-women-s-sterling-silver-faceted-murano-charm-791619-10459097/i/,,,107.00 ,237.00 ,(67% Positive Rating)
,True,,https://uae.souq.com/ae-en/pandora-women-s-sterling-silver-sparkling-hearts-murano-charm-791632pcz-10458939/i/,,,68.00 ,237.00 ,
,True,,https://uae.souq.com/ae-en/pandora-women-s-silver-radiant-hearts-spacer-charm-791725nbs-10459028/i/,,,93.00 ,342.00 ,
,False,,https://uae.souq.com/ae-en/blue-and-pink-floral-lampwork-glass-charm-for-pandora-style-bracelet-22469420/i/,,,-15.00 ,,(82% Positive Rating)
,True,,https://uae.souq.com/ae-en/pandora-women-s-sterling-silver-wild-hearts-murano-charm-791649-10458964/i/,,,40.00 ,209.00 ,
,True,,https://uae.souq.com/ae-en/pandora-women-s-majestic-feathers-pendant-charm-925-sterling-silver-791750cz-11328015/i/,,,89.00 ,209.00 ,(67% Positive Rating)
,True,,https://uae.souq.com/ae-en/pandora-women-s-tropical-parrot-pendant-charm-925-sterling-silver-791903enmx-11328040/i/,,,113.00 ,258.00 ,(67% Positive Rating)
,True,,https://uae.souq.com/ae-en/pandora-women-s-honeysuckle-pink-shining-elegance-spacer-clip-charm-925-sterling-silver-791817hcz-11328060/i/,,,70.95 ,229.95 ,
,False,,https://uae.souq.com/ae-en/purple-heart-pendant-special-gift-for-your-special-person-30551909/i/,,,-16.00 ,,
,False,,https://uae.souq.com/ae-en/women-s-100-925-sterling-silver-beads-fit-pandora-charms-bracelet-necklace-22485946/i/,,,-50.00 ,,(100% Positive Rating)
,True,,https://uae.souq.com/ae-en/pandora-women-s-home-sweet-home-charm-925-sterling-silver-791267-11327994/i/,,,84.75 ,204.75 ,(67% Positive Rating)
,False,,https://uae.souq.com/ae-en/pubg-playerunknown-s-battlegrounds-three-level-helmet-pendant-30356557/i/,,,-38.00 ,,(71% Positive Rating)
,True,,https://uae.souq.com/ae-en/pandora-women-s-sterling-silver-sparkling-butterfly-charm-791257acz-10458900/i/,,,235.00 ,394.00 ,(67% Positive Rating)
